#mu,eb,a_crit
0.530,0.20,0.289
0.670,0.19,0.260
0.650,0.77,0.056
0.700,0.78,0.051
0.540,0.45,0.183
0.720,0.22,0.224
0.590,0.48,0.165
0.570,0.02,0.363
0.640,0.56,0.126
0.740,0.48,0.134
0.730,0.42,0.158
0.600,0.71,0.079
0.680,0.40,0.175
0.580,0.27,0.247
0.630,0.30,0.218
0.750,0.46,0.141
0.690,0.63,0.098
0.720,0.23,0.224
0.540,0.46,0.176
0.550,0.66,0.101
0.520,0.02,0.379
0.530,0.21,0.287
0.700,0.79,0.048
0.590,0.49,0.157
0.740,0.49,0.134
0.620,0.08,0.297
0.640,0.57,0.123
0.730,0.43,0.156
0.670,0.20,0.257
0.650,0.78,0.054
0.680,0.41,0.169
0.570,0.03,0.356
0.720,0.24,0.223
0.580,0.28,0.245
0.600,0.72,0.077
0.750,0.47,0.137
0.630,0.31,0.216
0.540,0.47,0.176
0.690,0.64,0.098
0.550,0.67,0.098
0.520,0.03,0.377
0.730,0.44,0.147
0.590,0.50,0.154
0.670,0.21,0.243
0.530,0.22,0.272
0.640,0.58,0.119
0.630,0.32,0.217
0.700,0.80,0.046
0.620,0.09,0.296
0.680,0.42,0.168
0.650,0.79,0.051
0.720,0.25,0.220
0.750,0.48,0.133
0.740,0.50,0.126
0.580,0.29,0.246
0.570,0.04,0.352
0.540,0.48,0.172
0.600,0.73,0.073
0.730,0.45,0.146
0.590,0.51,0.153
0.670,0.22,0.238
0.520,0.04,0.375
0.690,0.65,0.089
0.640,0.59,0.114
0.550,0.68,0.095
0.710,0.00,0.318
0.530,0.23,0.271
0.720,0.26,0.217
0.630,0.33,0.215
0.620,0.10,0.295
0.750,0.49,0.131
0.740,0.51,0.126
0.680,0.43,0.167
0.650,0.80,0.049
0.540,0.49,0.168
0.580,0.30,0.233
0.570,0.05,0.354
0.740,0.52,0.124
0.730,0.46,0.145
0.600,0.74,0.069
0.640,0.60,0.113
0.670,0.23,0.237
0.520,0.05,0.364
0.590,0.52,0.148
0.710,0.01,0.316
0.720,0.27,0.217
0.750,0.50,0.125
0.630,0.34,0.214
0.550,0.69,0.090
0.530,0.24,0.270
0.690,0.66,0.086
0.620,0.11,0.293
0.660,0.00,0.336
0.580,0.31,0.228
0.680,0.44,0.161
0.740,0.53,0.118
0.540,0.50,0.164
0.730,0.47,0.139
0.590,0.53,0.141
0.640,0.61,0.109
0.570,0.06,0.336
0.750,0.51,0.123
0.720,0.28,0.206
0.670,0.24,0.236
0.600,0.75,0.065
0.520,0.06,0.360
0.710,0.02,0.313
0.630,0.35,0.203
0.580,0.32,0.224
0.740,0.54,0.117
0.540,0.51,0.159
0.690,0.67,0.083
0.620,0.12,0.292
0.530,0.25,0.268
0.680,0.45,0.156
0.660,0.01,0.334
0.730,0.48,0.136
0.640,0.62,0.105
0.590,0.54,0.139
0.720,0.29,0.198
0.550,0.70,0.087
0.750,0.52,0.123
0.570,0.07,0.329
0.670,0.25,0.235
0.600,0.76,0.063
0.630,0.36,0.196
0.740,0.55,0.112
0.520,0.07,0.349
0.710,0.03,0.312
0.580,0.33,0.222
0.680,0.46,0.155
0.540,0.52,0.153
0.530,0.26,0.267
0.730,0.49,0.135
0.690,0.68,0.081
0.660,0.02,0.331
0.620,0.13,0.291
0.720,0.30,0.198
0.590,0.55,0.137
0.750,0.53,0.117
0.570,0.08,0.335
0.640,0.63,0.104
0.740,0.56,0.111
0.670,0.26,0.232
0.600,0.77,0.060
0.550,0.71,0.083
0.630,0.37,0.195
0.580,0.34,0.221
0.520,0.08,0.331
0.730,0.50,0.132
0.720,0.31,0.197
0.680,0.47,0.152
0.540,0.53,0.149
0.620,0.14,0.290
0.710,0.04,0.302
0.750,0.54,0.116
0.660,0.03,0.326
0.530,0.27,0.264
0.590,0.56,0.132
0.670,0.27,0.232
0.740,0.57,0.107
0.690,0.69,0.077
0.570,0.09,0.310
0.630,0.38,0.194
0.640,0.64,0.104
0.600,0.78,0.057
0.730,0.51,0.127
0.580,0.35,0.213
0.720,0.32,0.196
0.540,0.54,0.146
0.680,0.48,0.145
0.750,0.55,0.111
0.550,0.72,0.081
0.660,0.04,0.321
0.740,0.58,0.102
0.520,0.09,0.323
0.590,0.57,0.131
0.620,0.15,0.289
0.670,0.28,0.227
0.530,0.28,0.257
0.730,0.52,0.124
0.710,0.05,0.299
0.570,0.10,0.309
0.760,0.24,0.210
0.630,0.39,0.191
0.690,0.70,0.074
0.750,0.56,0.110
0.720,0.33,0.194
0.640,0.65,0.096
0.580,0.36,0.207
0.600,0.79,0.054
0.680,0.49,0.144
0.740,0.59,0.101
0.730,0.53,0.120
0.550,0.73,0.077
0.620,0.16,0.283
0.660,0.05,0.319
0.670,0.29,0.217
0.590,0.58,0.125
0.520,0.10,0.322
0.760,0.25,0.208
0.530,0.29,0.256
0.600,0.80,0.051
0.570,0.11,0.308
0.750,0.57,0.105
0.710,0.06,0.287
0.720,0.34,0.187
0.680,0.50,0.139
0.630,0.40,0.186
0.740,0.60,0.097
0.580,0.37,0.204
0.730,0.54,0.120
0.690,0.71,0.071
0.640,0.66,0.091
0.590,0.59,0.123
0.620,0.17,0.282
0.760,0.26,0.207
0.770,0.46,0.137
0.670,0.30,0.209
0.550,0.74,0.074
0.660,0.06,0.300
0.630,0.41,0.185
0.750,0.58,0.103
0.530,0.30,0.251
0.740,0.61,0.094
0.570,0.12,0.306
0.720,0.35,0.182
0.710,0.07,0.283
0.730,0.55,0.114
0.610,0.00,0.353
0.680,0.51,0.136
0.760,0.27,0.205
0.590,0.60,0.118
0.580,0.38,0.203
0.690,0.72,0.068
0.770,0.47,0.129
0.620,0.18,0.277
0.630,0.42,0.177
0.640,0.67,0.088
0.670,0.31,0.209
0.550,0.75,0.070
0.740,0.62,0.093
0.750,0.59,0.100
0.660,0.07,0.295
0.530,0.31,0.238
0.720,0.36,0.177
0.710,0.08,0.269
0.730,0.56,0.113
0.570,0.13,0.305
0.760,0.28,0.192
0.680,0.52,0.134
0.590,0.61,0.114
0.610,0.01,0.351
0.770,0.48,0.128
0.580,0.39,0.201
0.690,0.73,0.065
0.750,0.60,0.096
0.630,0.43,0.176
0.620,0.19,0.272
0.710,0.09,0.268
0.780,0.68,0.070
0.640,0.68,0.085
0.680,0.53,0.128
0.570,0.14,0.302
0.720,0.37,0.176
0.800,0.09,0.236
0.660,0.08,0.284
0.740,0.63,0.093
0.550,0.76,0.067
0.730,0.57,0.108
0.750,0.61,0.093
0.770,0.49,0.127
0.530,0.32,0.236
0.760,0.29,0.188
0.810,0.31,0.171
0.610,0.02,0.349
0.630,0.44,0.171
0.820,0.53,0.104
0.620,0.20,0.271
0.690,0.74,0.062
0.710,0.10,0.267
0.780,0.69,0.067
0.720,0.38,0.175
0.730,0.58,0.107
0.830,0.75,0.048
0.850,0.16,0.203
0.570,0.15,0.299
0.820,0.54,0.099
0.770,0.50,0.121
0.860,0.38,0.136
0.870,0.60,0.077
0.740,0.64,0.092
0.800,0.10,0.235
0.810,0.32,0.169
0.760,0.30,0.187
0.660,0.09,0.284
0.750,0.62,0.092
0.630,0.45,0.164
0.890,0.01,0.227
0.730,0.59,0.103
0.710,0.11,0.266
0.850,0.17,0.197
0.620,0.21,0.253
0.820,0.55,0.099
0.830,0.76,0.045
0.770,0.51,0.120
0.870,0.61,0.074
0.780,0.70,0.065
0.860,0.39,0.127
0.690,0.75,0.060
0.810,0.33,0.167
0.760,0.31,0.186
0.800,0.11,0.233
0.900,0.23,0.156
0.570,0.16,0.301
0.740,0.65,0.084
0.730,0.60,0.099
0.890,0.02,0.218
0.850,0.18,0.188
0.630,0.46,0.162
0.750,0.63,0.092
0.820,0.56,0.097
0.710,0.12,0.265
0.770,0.52,0.119
0.860,0.40,0.127
0.830,0.77,0.044
0.900,0.24,0.154
0.620,0.22,0.251
0.910,0.45,0.100
0.870,0.62,0.074
0.810,0.34,0.156
0.780,0.71,0.063
0.940,0.08,0.155
0.890,0.03,0.212
0.760,0.32,0.185
0.800,0.12,0.232
0.860,0.41,0.126
0.820,0.57,0.094
0.570,0.17,0.296
0.920,0.67,0.051
0.740,0.66,0.081
0.770,0.53,0.113
0.900,0.25,0.152
0.850,0.19,0.183
0.910,0.46,0.098
0.710,0.13,0.264
0.750,0.64,0.091
0.810,0.35,0.155
0.890,0.04,0.196
0.830,0.78,0.041
0.620,0.23,0.250
0.940,0.09,0.155
0.870,0.63,0.074
0.860,0.42,0.124
0.950,0.30,0.109
0.800,0.13,0.231
0.920,0.68,0.049
0.820,0.58,0.090
0.780,0.72,0.060
0.900,0.26,0.147
0.770,0.54,0.112
0.760,0.33,0.183
0.910,0.47,0.094
0.740,0.67,0.077
0.830,0.79,0.039
0.810,0.36,0.154
0.850,0.20,0.182
0.890,0.05,0.195
0.860,0.43,0.122
0.710,0.14,0.262
0.950,0.31,0.108
0.820,0.59,0.088
0.750,0.65,0.082
0.770,0.55,0.108
0.940,0.10,0.154
0.900,0.27,0.139
0.620,0.24,0.249
0.920,0.69,0.048
0.800,0.14,0.230
0.910,0.48,0.093
0.870,0.64,0.073
0.760,0.34,0.177
0.780,0.73,0.057
0.810,0.37,0.153
0.860,0.44,0.117
0.890,0.06,0.194
0.830,0.80,0.037
0.950,0.32,0.105
0.850,0.21,0.181
0.960,0.52,0.066
0.740,0.68,0.074
0.820,0.60,0.086
0.900,0.28,0.139
0.940,0.11,0.153
0.710,0.15,0.261
0.770,0.56,0.106
0.920,0.70,0.047
0.910,0.49,0.092
0.750,0.66,0.080
0.860,0.45,0.116
0.870,0.65,0.065
0.800,0.15,0.227
0.760,0.35,0.168
0.890,0.07,0.193
0.810,0.38,0.151
0.950,0.33,0.103
0.780,0.74,0.055
0.960,0.53,0.063
0.850,0.22,0.180
0.940,0.12,0.152
0.840,0.00,0.261
0.910,0.50,0.088
0.900,0.29,0.138
0.950,0.34,0.099
0.820,0.61,0.083
0.770,0.57,0.102
0.920,0.71,0.044
0.860,0.46,0.112
0.710,0.16,0.258
0.740,0.69,0.072
0.870,0.66,0.062
0.800,0.16,0.227
0.760,0.36,0.168
0.890,0.08,0.192
0.750,0.67,0.075
0.810,0.39,0.145
0.960,0.54,0.062
0.910,0.51,0.087
0.850,0.23,0.179
0.940,0.13,0.151
0.840,0.01,0.259
0.950,0.35,0.098
0.900,0.30,0.137
0.780,0.75,0.052
0.970,0.74,0.028
0.860,0.47,0.109
0.770,0.58,0.101
0.920,0.72,0.042
0.820,0.62,0.082
0.870,0.67,0.060
0.890,0.09,0.191
0.760,0.37,0.167
0.740,0.70,0.070
0.960,0.55,0.059
0.800,0.17,0.219
0.810,0.40,0.141
0.850,0.24,0.176
0.970,0.75,0.028
0.840,0.02,0.254
0.750,0.68,0.073
0.940,0.14,0.149
0.900,0.31,0.135
0.860,0.48,0.108
0.770,0.59,0.097
0.950,0.36,0.098
0.910,0.52,0.083
0.920,0.73,0.041
0.780,0.76,0.050
0.890,0.10,0.190
0.870,0.68,0.058
0.960,0.56,0.058
0.850,0.25,0.176
0.760,0.38,0.165
0.820,0.63,0.082
0.970,0.76,0.026
0.810,0.41,0.140
0.940,0.15,0.148
0.860,0.49,0.106
0.840,0.03,0.252
0.950,0.37,0.097
0.740,0.71,0.067
0.770,0.60,0.093
0.920,0.74,0.039
0.750,0.69,0.071
0.910,0.53,0.082
0.960,0.57,0.058
0.900,0.32,0.134
0.970,0.77,0.025
0.800,0.18,0.219
0.890,0.11,0.189
0.850,0.26,0.172
0.780,0.77,0.047
0.950,0.38,0.095
0.870,0.69,0.057
0.940,0.16,0.142
0.860,0.50,0.102
0.760,0.39,0.163
0.820,0.64,0.076
0.840,0.04,0.241
0.770,0.61,0.090
0.810,0.42,0.138
0.910,0.54,0.081
0.900,0.33,0.130
0.960,0.58,0.056
0.920,0.75,0.037
0.970,0.78,0.024
0.850,0.27,0.169
0.740,0.72,0.064
0.890,0.12,0.188
0.800,0.19,0.210
0.750,0.70,0.069
0.860,0.51,0.101
0.950,0.39,0.090
0.940,0.17,0.134
0.870,0.70,0.054
0.780,0.78,0.045
0.900,0.34,0.125
0.760,0.40,0.153
0.960,0.59,0.054
0.910,0.55,0.078
0.840,0.05,0.235
0.770,0.62,0.089
0.810,0.43,0.134
0.920,0.76,0.036
0.970,0.79,0.022
0.850,0.28,0.160
0.890,0.13,0.187
0.820,0.65,0.073
0.860,0.52,0.096
0.950,0.40,0.089
0.800,0.20,0.201
0.740,0.73,0.061
0.940,0.18,0.134
0.910,0.56,0.074
0.960,0.60,0.051
0.750,0.71,0.066
0.900,0.35,0.124
0.760,0.41,0.152
0.780,0.79,0.043
0.890,0.14,0.185
0.970,0.80,0.021
0.950,0.41,0.089
0.940,0.19,0.133
0.870,0.71,0.052
0.810,0.44,0.130
0.920,0.77,0.034
0.860,0.53,0.095
0.840,0.06,0.221
0.850,0.29,0.159
0.770,0.63,0.089
0.910,0.57,0.074
0.960,0.61,0.051
0.800,0.21,0.200
0.980,0.00,0.134
0.820,0.66,0.071
0.900,0.36,0.123
0.950,0.42,0.088
0.870,0.72,0.050
0.740,0.74,0.059
0.940,0.20,0.133
0.750,0.72,0.062
0.890,0.15,0.183
0.760,0.42,0.151
0.860,0.54,0.094
0.980,0.01,0.132
0.910,0.58,0.071
0.920,0.78,0.032
0.810,0.45,0.129
0.800,0.22,0.199
0.780,0.80,0.040
0.840,0.07,0.220
0.950,0.43,0.085
0.850,0.30,0.158
0.900,0.37,0.119
0.960,0.62,0.051
0.870,0.73,0.048
0.820,0.67,0.068
0.770,0.64,0.088
0.940,0.21,0.132
0.980,0.02,0.132
0.890,0.16,0.177
0.860,0.55,0.090
0.920,0.79,0.030
0.910,0.59,0.070
0.840,0.08,0.219
0.950,0.44,0.082
0.760,0.43,0.149
0.740,0.75,0.055
0.900,0.38,0.121
0.750,0.73,0.060
0.800,0.23,0.198
0.810,0.46,0.128
0.960,0.63,0.050
0.850,0.31,0.157
0.980,0.03,0.124
0.940,0.22,0.131
0.790,0.00,0.285
0.950,0.45,0.082
0.860,0.56,0.086
0.920,0.80,0.029
0.870,0.74,0.046
0.890,0.17,0.173
0.910,0.60,0.068
0.770,0.65,0.080
0.820,0.68,0.065
0.760,0.44,0.141
0.980,0.04,0.112
0.900,0.39,0.114
0.850,0.32,0.156
0.840,0.09,0.218
0.800,0.24,0.197
0.750,0.74,0.058
0.950,0.46,0.081
0.740,0.76,0.053
0.960,0.64,0.050
0.810,0.47,0.124
0.940,0.23,0.130
0.930,0.00,0.201
0.790,0.01,0.283
0.890,0.18,0.165
0.860,0.57,0.086
0.910,0.61,0.066
0.870,0.75,0.044
0.980,0.05,0.112
0.820,0.69,0.063
0.760,0.45,0.140
0.900,0.40,0.113
0.950,0.47,0.077
0.770,0.66,0.077
0.850,0.33,0.151
0.840,0.10,0.217
0.930,0.01,0.194
0.750,0.75,0.055
0.960,0.65,0.044
0.800,0.25,0.196
0.860,0.58,0.082
0.890,0.19,0.164
0.810,0.48,0.120
0.940,0.24,0.129
0.980,0.06,0.111
0.740,0.77,0.051
0.790,0.02,0.281
0.950,0.48,0.076
0.910,0.62,0.066
0.900,0.41,0.112
0.870,0.76,0.041
0.760,0.46,0.139
0.850,0.34,0.143
0.950,0.49,0.076
0.820,0.70,0.060
0.840,0.11,0.216
0.940,0.25,0.124
0.980,0.07,0.107
0.770,0.67,0.073
0.800,0.26,0.192
0.930,0.02,0.169
0.910,0.63,0.066
0.960,0.66,0.043
0.810,0.49,0.119
0.750,0.76,0.053
0.860,0.59,0.082
0.900,0.42,0.111
0.760,0.47,0.131
0.890,0.20,0.163
0.980,0.08,0.106
0.950,0.50,0.072
0.940,0.26,0.123
0.850,0.35,0.143
0.790,0.03,0.276
0.740,0.78,0.048
0.870,0.77,0.040
0.980,0.09,0.106
0.840,0.12,0.214
0.860,0.60,0.079
0.930,0.03,0.168
0.820,0.71,0.059
0.800,0.27,0.185
0.900,0.43,0.105
0.770,0.68,0.071
0.950,0.51,0.071
0.910,0.64,0.065
0.960,0.67,0.041
0.810,0.50,0.113
0.760,0.48,0.130
0.890,0.21,0.162
0.940,0.27,0.117
0.980,0.10,0.105
0.850,0.36,0.142
0.930,0.04,0.167
0.870,0.78,0.038
0.790,0.04,0.271
0.750,0.77,0.049
0.860,0.61,0.076
0.900,0.44,0.104
0.950,0.52,0.068
0.800,0.28,0.177
0.740,0.79,0.045
0.840,0.13,0.213
0.820,0.72,0.056
0.940,0.28,0.117
0.960,0.68,0.040
0.910,0.65,0.057
0.980,0.11,0.105
0.770,0.69,0.069
0.810,0.51,0.112
0.890,0.22,0.162
0.850,0.37,0.141
0.950,0.53,0.067
0.930,0.05,0.166
0.790,0.05,0.260
0.900,0.45,0.103
0.760,0.49,0.129
0.870,0.79,0.036
0.860,0.62,0.076
0.940,0.29,0.116
0.740,0.80,0.043
0.960,0.69,0.039
0.800,0.29,0.176
0.910,0.66,0.056
0.980,0.12,0.103
0.750,0.78,0.048
0.820,0.73,0.053
0.950,0.54,0.067
0.890,0.23,0.161
0.840,0.14,0.212
0.770,0.70,0.067
0.900,0.46,0.101
0.810,0.52,0.110
0.930,0.06,0.166
0.850,0.38,0.138
0.940,0.30,0.115
0.760,0.50,0.123
0.870,0.80,0.033
0.960,0.70,0.037
0.790,0.06,0.254
0.860,0.63,0.076
0.810,0.53,0.106
0.950,0.55,0.064
0.800,0.30,0.175
0.980,0.13,0.101
0.750,0.00,0.302
0.910,0.67,0.054
0.890,0.24,0.160
0.930,0.07,0.164
0.840,0.15,0.209
0.960,0.71,0.036
0.850,0.39,0.130
0.900,0.47,0.097
0.820,0.74,0.051
0.750,0.79,0.045
0.760,0.51,0.122
0.940,0.31,0.114
0.980,0.14,0.100
0.770,0.71,0.064
0.810,0.54,0.105
0.880,0.00,0.238
0.950,0.56,0.063
0.840,0.16,0.207
0.890,0.25,0.157
0.750,0.01,0.300
0.930,0.08,0.164
0.790,0.07,0.242
0.910,0.68,0.051
0.860,0.64,0.075
0.940,0.32,0.112
0.950,0.57,0.061
0.960,0.72,0.034
0.800,0.31,0.174
0.900,0.48,0.096
0.820,0.75,0.049
0.850,0.40,0.130
0.980,0.15,0.098
0.760,0.52,0.118
0.750,0.80,0.043
0.990,0.15,0.078
0.810,0.55,0.100
0.770,0.72,0.061
0.880,0.01,0.233
0.840,0.17,0.201
0.890,0.26,0.155
0.950,0.58,0.058
0.910,0.69,0.049
0.940,0.33,0.105
0.930,0.09,0.163
0.960,0.73,0.033
0.790,0.08,0.241
0.900,0.49,0.091
0.980,0.16,0.093
0.990,0.16,0.074
0.850,0.41,0.129
0.800,0.32,0.173
0.860,0.65,0.066
0.760,0.53,0.115
0.950,0.59,0.058
0.760,0.00,0.298
0.810,0.56,0.096
0.980,0.17,0.093
0.940,0.34,0.105
0.890,0.27,0.144
0.900,0.50,0.091
0.960,0.74,0.032
0.840,0.18,0.192
0.820,0.76,0.046
0.990,0.17,0.073
0.930,0.10,0.162
0.880,0.02,0.228
0.910,0.70,0.048
0.770,0.73,0.059
0.850,0.42,0.127
0.790,0.09,0.240
0.990,0.18,0.073
0.800,0.33,0.168
0.760,0.54,0.114
0.980,0.18,0.092
0.950,0.60,0.055
0.890,0.28,0.143
0.860,0.66,0.065
0.940,0.35,0.104
0.960,0.75,0.030
0.900,0.51,0.089
0.810,0.57,0.096
0.760,0.01,0.296
0.930,0.11,0.161
0.770,0.74,0.056
0.990,0.19,0.073
0.880,0.03,0.220
0.950,0.61,0.055
0.980,0.19,0.092
0.840,0.19,0.187
0.820,0.77,0.044
0.910,0.71,0.045
0.850,0.43,0.120
0.790,0.10,0.239
0.940,0.36,0.104
0.800,0.34,0.166
0.890,0.29,0.143
0.990,0.20,0.073
0.900,0.52,0.086
0.810,0.58,0.092
0.760,0.55,0.109
0.860,0.67,0.062
0.930,0.12,0.160
0.960,0.76,0.029
0.980,0.20,0.092
0.760,0.02,0.294
0.950,0.62,0.054
0.880,0.04,0.212
0.940,0.37,0.103
0.770,0.75,0.054
0.840,0.20,0.186
0.990,0.21,0.072
0.910,0.72,0.044
0.850,0.44,0.120
0.800,0.35,0.158
0.890,0.30,0.142
0.820,0.78,0.043
0.900,0.53,0.085
0.980,0.21,0.091
0.960,0.77,0.027
0.790,0.11,0.237
0.760,0.56,0.108
0.940,0.38,0.102
0.810,0.59,0.090
0.930,0.13,0.159
0.990,0.22,0.072
0.860,0.68,0.060
0.950,0.63,0.054
0.910,0.73,0.042
0.880,0.05,0.201
0.850,0.45,0.119
0.840,0.21,0.185
0.980,0.22,0.091
0.890,0.31,0.141
0.800,0.36,0.157
0.770,0.76,0.050
0.940,0.39,0.095
0.760,0.57,0.104
0.900,0.54,0.084
0.790,0.12,0.236
0.760,0.03,0.290
0.960,0.78,0.026
0.930,0.14,0.156
0.990,0.23,0.072
0.820,0.79,0.040
0.980,0.23,0.090
0.850,0.46,0.117
0.880,0.06,0.200
0.910,0.74,0.041
0.950,0.64,0.054
0.810,0.60,0.087
0.990,0.24,0.071
0.840,0.22,0.184
0.860,0.69,0.058
0.930,0.15,0.155
0.890,0.32,0.139
0.940,0.40,0.095
0.980,0.24,0.088
0.900,0.55,0.081
0.760,0.58,0.099
0.960,0.79,0.025
0.990,0.25,0.070
0.770,0.77,0.048
0.800,0.37,0.156
0.850,0.47,0.111
0.790,0.13,0.235
0.820,0.80,0.038
0.760,0.04,0.285
0.950,0.65,0.048
0.910,0.75,0.039
0.980,0.25,0.085
0.880,0.07,0.199
0.940,0.41,0.095
0.930,0.16,0.152
0.810,0.61,0.084
0.760,0.59,0.098
0.860,0.70,0.055
0.960,0.80,0.023
0.990,0.26,0.068
0.890,0.33,0.133
0.900,0.56,0.079
0.980,0.26,0.086
0.840,0.23,0.183
0.800,0.38,0.152
0.850,0.48,0.111
0.970,0.00,0.153
0.990,0.27,0.064
0.770,0.78,0.046
0.940,0.42,0.093
0.790,0.14,0.234
0.950,0.66,0.046
0.760,0.05,0.277
0.930,0.17,0.150
0.980,0.27,0.081
0.910,0.76,0.037
0.810,0.62,0.084
0.830,0.00,0.266
0.880,0.08,0.198
0.760,0.60,0.095
0.900,0.57,0.077
0.980,0.28,0.081
0.860,0.71,0.054
0.990,0.28,0.064
0.890,0.34,0.129
0.840,0.24,0.181
0.850,0.49,0.110
0.800,0.39,0.150
0.940,0.43,0.088
0.970,0.01,0.152
0.950,0.67,0.045
0.930,0.18,0.141
0.890,0.35,0.128
0.770,0.79,0.044
0.980,0.29,0.080
0.790,0.15,0.232
0.990,0.29,0.064
0.910,0.77,0.036
0.760,0.06,0.267
0.900,0.58,0.073
0.830,0.01,0.264
0.950,0.68,0.043
0.850,0.50,0.104
0.880,0.09,0.197
0.860,0.72,0.051
0.940,0.44,0.088
0.760,0.61,0.094
0.970,0.02,0.150
0.840,0.25,0.180
0.800,0.40,0.144
0.980,0.30,0.080
0.890,0.36,0.127
0.990,0.30,0.063
0.930,0.19,0.140
0.810,0.63,0.084
0.940,0.45,0.087
0.770,0.80,0.041
0.900,0.59,0.073
0.790,0.16,0.230
0.910,0.78,0.034
0.950,0.69,0.041
0.990,0.31,0.063
0.800,0.41,0.143
0.830,0.02,0.262
0.970,0.03,0.142
0.760,0.07,0.253
0.980,0.31,0.080
0.860,0.73,0.049
0.880,0.10,0.196
0.850,0.51,0.103
0.940,0.46,0.082
0.840,0.26,0.178
0.890,0.37,0.126
0.930,0.20,0.140
0.900,0.60,0.069
0.780,0.00,0.290
0.990,0.32,0.063
0.950,0.70,0.040
0.760,0.62,0.091
0.910,0.79,0.032
0.980,0.32,0.079
0.970,0.04,0.128
0.790,0.17,0.226
0.940,0.47,0.082
0.810,0.64,0.083
0.850,0.52,0.100
0.800,0.42,0.142
0.830,0.03,0.259
0.890,0.38,0.123
0.760,0.08,0.252
0.990,0.33,0.062
0.880,0.11,0.195
0.930,0.21,0.139
0.840,0.27,0.164
0.860,0.74,0.047
0.900,0.61,0.069
0.950,0.71,0.039
0.780,0.01,0.288
0.980,0.33,0.077
0.940,0.48,0.081
0.970,0.05,0.127
0.990,0.34,0.061
0.910,0.80,0.030
0.850,0.53,0.098
0.830,0.04,0.247
0.890,0.39,0.117
0.810,0.65,0.073
0.800,0.43,0.138
0.790,0.18,0.222
0.980,0.34,0.072
0.930,0.22,0.138
0.760,0.63,0.090
0.840,0.28,0.163
0.880,0.12,0.194
0.970,0.06,0.123
0.760,0.09,0.251
0.950,0.72,0.037
0.990,0.35,0.057
0.940,0.49,0.079
0.860,0.75,0.045
0.900,0.62,0.068
0.780,0.02,0.285
0.980,0.35,0.072
0.850,0.54,0.096
0.890,0.40,0.117
0.920,0.00,0.209
0.830,0.05,0.238
0.840,0.29,0.163
0.990,0.36,0.057
0.800,0.44,0.132
0.980,0.36,0.072
0.930,0.23,0.138
0.970,0.07,0.123
0.880,0.13,0.192
0.810,0.66,0.072
0.950,0.73,0.035
0.940,0.50,0.076
0.790,0.19,0.212
0.890,0.41,0.116
0.760,0.64,0.090
0.760,0.10,0.250
0.900,0.63,0.068
0.860,0.76,0.043
0.980,0.37,0.071
0.990,0.37,0.057
0.920,0.01,0.202
0.850,0.55,0.093
0.970,0.08,0.122
0.780,0.03,0.278
0.930,0.24,0.136
0.940,0.51,0.076
0.840,0.30,0.162
0.830,0.06,0.226
0.800,0.45,0.131
0.950,0.74,0.034
0.880,0.14,0.191
0.890,0.42,0.114
0.990,0.38,0.056
0.810,0.67,0.069
0.980,0.38,0.071
0.790,0.20,0.204
0.970,0.09,0.121
0.900,0.64,0.062
0.850,0.56,0.090
0.760,0.11,0.249
0.920,0.02,0.177
0.990,0.39,0.055
0.860,0.77,0.040
0.940,0.52,0.072
0.760,0.65,0.081
0.840,0.31,0.161
0.950,0.75,0.032
0.930,0.25,0.133
0.980,0.39,0.068
0.780,0.04,0.275
0.800,0.46,0.130
0.830,0.07,0.225
0.880,0.15,0.189
0.970,0.10,0.121
0.890,0.43,0.108
0.990,0.40,0.052
0.790,0.21,0.204
0.940,0.53,0.072
0.850,0.57,0.088
0.920,0.03,0.176
0.950,0.76,0.031
0.810,0.68,0.066
0.760,0.12,0.248
0.900,0.65,0.060
0.840,0.32,0.160
0.930,0.26,0.130
0.860,0.78,0.039
0.980,0.40,0.066
0.760,0.66,0.079
0.990,0.41,0.052
0.970,0.11,0.120
0.800,0.47,0.123
0.890,0.44,0.108
0.880,0.16,0.188
0.850,0.58,0.084
0.780,0.05,0.266
0.940,0.54,0.070
0.830,0.08,0.224
0.920,0.04,0.175
0.950,0.77,0.029
0.930,0.27,0.123
0.790,0.22,0.203
0.980,0.41,0.065
0.990,0.42,0.052
0.970,0.12,0.119
0.810,0.69,0.063
0.760,0.13,0.246
0.900,0.66,0.058
0.840,0.33,0.157
0.860,0.79,0.037
0.940,0.55,0.068
0.890,0.45,0.107
0.990,0.43,0.051
0.850,0.59,0.082
0.920,0.05,0.175
0.800,0.48,0.122
0.930,0.28,0.123
0.980,0.42,0.065
0.880,0.17,0.181
0.970,0.13,0.118
0.950,0.78,0.028
0.830,0.09,0.223
0.760,0.67,0.074
0.780,0.06,0.253
0.790,0.23,0.201
0.890,0.46,0.105
0.840,0.34,0.147
0.990,0.44,0.051
0.980,0.43,0.065
0.940,0.56,0.067
0.880,0.18,0.170
0.860,0.80,0.035
0.850,0.60,0.080
0.760,0.14,0.245
0.990,0.45,0.048
0.970,0.14,0.115
0.920,0.06,0.174
0.800,0.49,0.119
0.810,0.70,0.061
0.900,0.67,0.055
0.950,0.79,0.026
0.980,0.44,0.061
0.830,0.10,0.222
0.930,0.29,0.122
0.940,0.57,0.065
0.790,0.24,0.201
0.760,0.68,0.072
0.890,0.47,0.100
0.780,0.07,0.246
0.990,0.46,0.048
0.840,0.35,0.146
0.880,0.19,0.169
