#mu,eb,a_crit
0.999,0.54,0.005
0.999,0.55,0.005
0.999,0.56,0.004
0.999,0.57,0.005
0.999,0.58,0.005
0.999,0.59,0.004
0.999,0.60,0.004
0.999,0.61,0.004
0.999,0.62,0.004
0.999,0.63,0.004
0.999,0.64,0.003
0.999,0.65,0.004
0.999,0.66,0.004
0.999,0.67,0.003
0.999,0.68,0.004
0.999,0.69,0.004
0.999,0.70,0.003
0.999,0.71,0.002
0.999,0.72,0.002
0.999,0.73,0.003
0.999,0.74,0.003
0.999,0.75,0.002
0.999,0.76,0.003
0.999,0.77,0.003
0.999,0.78,0.002
0.999,0.79,0.002
0.999,0.80,0.003
